# expressivity.csv — ts=2026-09-02T19:54:06Z; git=9b818f3-dirty; clean=no(103); cpu=Intel(R) Xeon(R) 6975P-C; cores=16; mem=247GiB; os=Linux 6.17.0-1019-aws; jvm=OpenJDK 64-Bit Server VM 21.0.12 (Ubuntu); heap=24.0GiB; scala=3.8.1; sbt=2.0.8; build=scalac 3.8.1 -source:3.3 -feature -explain; tools=z3=Z3 version 5.1.0 - 64 bit  vampire=Vampire 5.1.0 (Release build, commit 7b2f410 on 2026-08-13 10:17:34 +0200)  egglog=egglog 3.0.0_2026-09-02_e5dea2d5; literalByRef=true patriciaOps=true; target=100000; bank=100; seed=12345
uniqueOut,entropy,nEmpty,nSpace,nPath,respSpace,respPath,respFrac,avgSize,nodes
1,0.0000,100,3,0,0,0,0.0000,0.000,18
2,0.0808,99,2,0,0,0,0.0000,0.010,81
21,1.7012,78,1,0,1,0,1.0000,0.810,19
1,0.0000,100,1,2,0,0,0.0000,0.000,48
1,0.0000,100,3,0,0,0,0.0000,0.000,33
1,0.0000,100,1,1,0,0,0.0000,0.000,29
1,0.0000,100,3,1,0,0,0.0000,0.000,118
96,6.5563,0,3,0,1,0,0.3333,4.040,24
1,0.0000,100,2,0,0,0,0.0000,0.000,28
1,0.0000,100,1,1,0,0,0.0000,0.000,20
12,1.5367,76,1,2,0,1,0.3333,0.240,28
1,0.0000,100,2,1,0,0,0.0000,0.000,28
1,0.0000,100,1,2,0,0,0.0000,0.000,51
3,0.2219,97,3,2,0,1,0.2000,0.030,39
62,4.5825,39,3,2,2,0,0.4000,2.850,20
87,6.1958,3,2,2,2,1,0.7500,2.700,29
1,0.0000,100,2,0,0,0,0.0000,0.000,34
4,0.6274,88,3,0,1,0,0.3333,0.120,17
39,4.0847,0,1,0,1,0,1.0000,2.130,29
1,0.0000,100,3,1,0,0,0.0000,0.000,41
1,0.0000,0,3,0,0,0,0.0000,1.000,53
4,0.8843,83,3,1,0,1,0.2500,0.170,27
67,5.6344,0,1,2,1,1,0.6667,1.600,45
1,0.0000,100,2,0,0,0,0.0000,0.000,73
1,0.0000,100,2,1,0,0,0.0000,0.000,22
14,1.3810,81,3,2,0,1,0.2000,0.190,15
1,0.0000,100,1,2,0,0,0.0000,0.000,35
1,0.0000,100,2,0,0,0,0.0000,0.000,31
46,4.8726,0,3,1,0,1,0.2500,1.000,18
1,0.0000,100,2,2,0,0,0.0000,0.000,45
1,0.0000,100,3,0,0,0,0.0000,0.000,24
71,5.2502,28,1,0,1,0,1.0000,6.650,28
1,0.0000,100,1,2,0,0,0.0000,0.000,19
1,0.0000,100,3,2,0,0,0.0000,0.000,17
1,0.0000,100,2,0,0,0,0.0000,0.000,15
1,0.0000,100,2,2,0,0,0.0000,0.000,43
1,0.0000,100,2,0,0,0,0.0000,0.000,12
1,0.0000,0,1,2,0,0,0.0000,8.000,35
7,0.4825,94,3,2,1,0,0.2000,0.370,14
1,0.0000,100,3,2,0,0,0.0000,0.000,44
1,0.0000,100,2,0,0,0,0.0000,0.000,31
1,0.0000,100,2,0,0,0,0.0000,0.000,44
1,0.0000,100,3,1,0,0,0.0000,0.000,71
1,0.0000,100,2,2,0,0,0.0000,0.000,35
1,0.0000,100,1,0,0,0,0.0000,0.000,17
22,2.0340,72,1,2,1,1,0.6667,0.280,27
84,5.9839,16,3,0,1,0,0.3333,2.130,13
12,2.5903,41,1,0,1,0,1.0000,0.830,12
1,0.0000,100,1,1,0,0,0.0000,0.000,22
1,0.0000,100,1,1,0,0,0.0000,0.000,26
98,6.6039,0,1,1,1,0,0.5000,4.220,15
1,0.0000,100,3,0,0,0,0.0000,0.000,16
8,1.1031,82,1,2,0,1,0.3333,0.180,19
1,0.0000,0,3,0,0,0,0.0000,1.000,15
5,2.1831,8,2,2,0,2,0.5000,0.920,88
1,0.0000,100,3,2,0,0,0.0000,0.000,15
1,0.0000,100,1,1,0,0,0.0000,0.000,32
1,0.0000,100,2,2,0,0,0.0000,0.000,24
2,0.0808,99,1,2,0,2,0.6667,0.010,29
1,0.0000,100,3,2,0,1,0.2000,0.000,14
3,0.6948,85,3,1,0,1,0.2500,0.150,27
1,0.0000,100,2,0,0,0,0.0000,0.000,25
1,0.0000,0,2,0,0,0,0.0000,5.000,65
1,0.0000,100,1,0,0,0,0.0000,0.000,25
1,0.0000,100,2,2,0,0,0.0000,0.000,25
1,0.0000,100,1,0,0,0,0.0000,0.000,68
1,0.0000,100,3,2,0,0,0.0000,0.000,45
19,2.2019,66,2,2,1,0,0.2500,0.340,14
44,3.6619,50,1,2,1,1,0.6667,0.610,17
40,4.8321,0,3,2,0,1,0.2000,1.000,18
1,0.0000,100,2,0,0,0,0.0000,0.000,81
2,0.8113,75,3,2,0,1,0.2000,0.250,47
1,0.0000,100,1,1,0,0,0.0000,0.000,19
1,0.0000,100,3,2,0,0,0.0000,0.000,13
96,6.5563,0,3,2,1,0,0.2000,4.660,12
10,1.3215,78,1,0,1,0,1.0000,0.300,42
1,0.0000,100,3,1,0,0,0.0000,0.000,12
1,0.0000,100,1,1,0,0,0.0000,0.000,17
16,3.3880,29,1,0,1,0,1.0000,1.230,29
8,2.6669,6,3,0,1,0,0.3333,3.400,21
1,0.0000,100,3,0,0,0,0.0000,0.000,23
1,0.0000,100,3,0,0,0,0.0000,0.000,34
1,0.0000,100,3,0,0,0,0.0000,0.000,24
1,0.0000,100,3,1,0,0,0.0000,0.000,12
15,3.0773,3,1,0,1,0,1.0000,2.860,51
1,0.0000,100,1,0,0,0,0.0000,0.000,19
1,0.0000,100,2,1,0,0,0.0000,0.000,14
1,0.0000,100,1,2,0,0,0.0000,0.000,37
1,0.0000,100,2,0,0,0,0.0000,0.000,29
1,0.0000,100,1,1,0,0,0.0000,0.000,37
98,6.6039,0,1,2,1,0,0.3333,4.380,14
1,0.0000,100,1,2,0,0,0.0000,0.000,41
1,0.0000,100,2,1,0,0,0.0000,0.000,43
47,3.5362,54,3,0,2,0,0.6667,1.970,23
96,6.5563,0,2,0,1,0,0.5000,7.280,22
1,0.0000,100,1,1,0,0,0.0000,0.000,13
1,0.0000,100,2,0,0,0,0.0000,0.000,53
1,0.0000,100,1,2,0,0,0.0000,0.000,12
15,1.6189,76,3,0,1,0,0.3333,0.240,14
1,0.0000,100,2,0,0,0,0.0000,0.000,18
3,0.2747,96,1,1,0,1,0.5000,0.040,16
1,0.0000,100,1,1,0,0,0.0000,0.000,43
1,0.0000,100,1,2,0,0,0.0000,0.000,46
2,0.7415,21,2,0,1,0,0.5000,0.790,40
1,0.0000,100,1,0,0,0,0.0000,0.000,16
1,0.0000,100,3,2,0,0,0.0000,0.000,22
1,0.0000,100,1,1,0,0,0.0000,0.000,36
1,0.0000,100,3,1,0,0,0.0000,0.000,32
39,2.9523,62,2,2,0,1,0.2500,2.010,13
4,1.9562,33,2,1,0,1,0.3333,0.670,27
1,0.0000,100,2,2,0,0,0.0000,0.000,59
1,0.0000,0,2,0,0,0,0.0000,1.000,37
1,0.0000,100,3,0,0,0,0.0000,0.000,14
1,0.0000,100,1,1,0,0,0.0000,0.000,24
10,1.2335,81,2,2,0,1,0.2500,0.190,35
56,5.5388,0,2,2,0,1,0.2500,1.220,14
1,0.0000,100,3,1,0,0,0.0000,0.000,28
1,0.0000,100,3,2,0,0,0.0000,0.000,57
72,5.8441,0,1,1,1,0,0.5000,3.110,24
2,0.3274,6,2,1,1,0,0.3333,0.940,16
1,0.0000,100,1,2,0,0,0.0000,0.000,14
2,0.1414,98,1,1,0,0,0.0000,0.020,16
1,0.0000,0,2,0,0,0,0.0000,1.000,17
1,0.0000,100,3,0,0,0,0.0000,0.000,43
1,0.0000,100,3,1,0,0,0.0000,0.000,92
1,0.0000,100,1,1,0,0,0.0000,0.000,26
1,0.0000,100,1,1,0,0,0.0000,0.000,18
1,0.0000,100,2,0,0,0,0.0000,0.000,38
46,4.7350,25,1,0,1,0,1.0000,1.280,22
96,6.5639,0,3,1,1,0,0.2500,4.100,18
1,0.0000,100,1,0,0,0,0.0000,0.000,12
1,0.0000,100,1,1,0,0,0.0000,0.000,24
98,6.6039,0,1,0,1,0,1.0000,4.380,26
1,0.0000,0,1,0,0,0,0.0000,1.000,33
1,0.0000,100,3,2,0,0,0.0000,0.000,37
1,0.0000,100,1,1,0,0,0.0000,0.000,22
3,0.2219,97,3,2,0,1,0.2000,0.030,32
1,0.0000,0,3,2,0,0,0.0000,1.000,21
1,0.0000,100,2,2,0,0,0.0000,0.000,18
1,0.0000,100,3,0,0,0,0.0000,0.000,30
1,0.0000,100,2,0,0,0,0.0000,0.000,56
1,0.0000,100,1,0,0,0,0.0000,0.000,27
1,0.0000,100,3,0,0,0,0.0000,0.000,24
1,0.0000,100,1,1,0,0,0.0000,0.000,41
1,0.0000,100,2,0,0,0,0.0000,0.000,30
1,0.0000,100,3,1,0,0,0.0000,0.000,23
1,0.0000,100,2,0,0,0,0.0000,0.000,24
2,0.7780,77,1,2,1,1,0.6667,0.230,27
1,0.0000,100,3,0,0,0,0.0000,0.000,37
97,6.5763,0,1,2,1,0,0.3333,5.420,123
1,0.0000,100,1,1,0,0,0.0000,0.000,15
1,0.0000,100,1,1,0,0,0.0000,0.000,62
1,0.0000,100,3,0,0,0,0.0000,0.000,50
1,0.0000,100,1,0,0,0,0.0000,0.000,25
31,2.7772,62,3,2,2,0,0.4000,0.700,20
1,0.0000,100,3,0,0,0,0.0000,0.000,28
1,0.0000,0,3,0,0,0,0.0000,1.000,19
1,0.0000,100,1,1,0,0,0.0000,0.000,35
1,0.0000,100,2,0,0,0,0.0000,0.000,16
1,0.0000,100,3,0,0,0,0.0000,0.000,62
1,0.0000,0,1,0,0,0,0.0000,3.000,15
1,0.0000,100,1,1,0,0,0.0000,0.000,12
1,0.0000,100,3,1,0,0,0.0000,0.000,23
46,4.8726,0,3,1,0,1,0.2500,1.000,25
46,4.8726,6,3,1,0,1,0.2500,0.940,25
6,1.0770,81,1,2,1,0,0.3333,0.200,16
1,0.0000,100,2,1,0,0,0.0000,0.000,25
1,0.0000,100,2,1,0,0,0.0000,0.000,54
1,0.0000,100,3,2,0,0,0.0000,0.000,31
12,1.1668,84,3,1,0,1,0.2500,0.160,34
1,0.0000,100,1,1,0,0,0.0000,0.000,67
1,0.0000,100,2,1,0,0,0.0000,0.000,55
96,6.5563,0,2,2,1,0,0.2500,53.730,45
1,0.0000,100,1,0,0,0,0.0000,0.000,94
1,0.0000,100,3,1,0,0,0.0000,0.000,14
1,0.0000,100,3,2,0,0,0.0000,0.000,25
1,0.0000,100,2,0,0,0,0.0000,0.000,27
14,3.3614,0,3,0,1,0,0.3333,2.710,24
1,0.0000,100,1,0,0,0,0.0000,0.000,14
21,2.2342,68,3,1,1,1,0.5000,0.390,82
1,0.0000,100,2,2,0,0,0.0000,0.000,24
1,0.0000,100,1,0,0,0,0.0000,0.000,73
1,0.0000,100,1,0,0,0,0.0000,0.000,19
14,2.7925,45,2,0,1,0,0.5000,0.810,36
1,0.0000,100,1,0,0,0,0.0000,0.000,20
1,0.0000,100,3,2,0,0,0.0000,0.000,18
46,4.8726,0,2,2,0,1,0.2500,1.000,21
1,0.0000,100,1,1,0,0,0.0000,0.000,32
1,0.0000,100,1,1,0,0,0.0000,0.000,13
1,0.0000,0,2,0,0,0,0.0000,1.000,13
2,0.1414,98,3,1,0,0,0.0000,0.020,17
1,0.0000,100,1,1,0,0,0.0000,0.000,39
98,6.6039,0,2,2,1,0,0.2500,4.380,16
1,0.0000,100,2,0,0,0,0.0000,0.000,17
1,0.0000,100,2,2,0,0,0.0000,0.000,66
2,0.0808,0,3,0,1,0,0.3333,1.010,48
1,0.0000,100,2,2,0,0,0.0000,0.000,34
97,6.5763,0,2,0,1,0,0.5000,5.160,111
2,0.8415,27,3,2,1,0,0.2000,0.730,20
1,0.0000,100,1,1,0,0,0.0000,0.000,94
1,0.0000,100,2,1,0,0,0.0000,0.000,35
1,0.0000,100,3,1,0,0,0.0000,0.000,14
1,0.0000,100,3,2,0,0,0.0000,0.000,32
1,0.0000,100,1,2,0,0,0.0000,0.000,21
1,0.0000,100,2,0,0,0,0.0000,0.000,24
1,0.0000,100,1,0,0,0,0.0000,0.000,19
1,0.0000,100,2,2,0,0,0.0000,0.000,172
12,1.5367,76,3,2,0,1,0.2000,0.240,23
1,0.0000,100,1,0,0,0,0.0000,0.000,21
1,0.0000,100,2,2,0,0,0.0000,0.000,19
5,0.5471,92,1,1,1,0,0.5000,0.160,44
6,0.4025,95,3,0,1,0,0.3333,0.070,51
1,0.0000,100,2,1,0,0,0.0000,0.000,27
1,0.0000,100,2,0,0,0,0.0000,0.000,58
96,6.5563,0,2,2,1,0,0.2500,4.050,31
40,4.2300,30,2,1,1,1,0.6667,0.860,22
35,3.3297,50,1,0,1,0,1.0000,1.500,39
16,3.6990,6,1,2,1,0,0.3333,2.020,16
1,0.0000,100,3,1,0,0,0.0000,0.000,38
1,0.0000,100,2,0,0,0,0.0000,0.000,18
2,0.6098,85,2,0,1,0,0.5000,0.150,80
2,0.4690,90,2,1,0,1,0.3333,0.100,27
2,0.9974,53,3,0,2,0,0.6667,2.350,36
5,1.0064,78,3,0,1,0,0.3333,0.240,21
9,0.9185,87,2,2,0,1,0.2500,0.130,34
1,0.0000,100,3,0,0,0,0.0000,0.000,27
1,0.0000,100,1,0,0,0,0.0000,0.000,40
1,0.0000,100,3,1,0,0,0.0000,0.000,97
1,0.0000,100,2,1,0,0,0.0000,0.000,17
1,0.0000,0,1,1,0,0,0.0000,1.000,14
1,0.0000,100,2,1,0,0,0.0000,0.000,18
1,0.0000,100,3,2,0,0,0.0000,0.000,41
1,0.0000,100,3,0,0,0,0.0000,0.000,19
98,6.6039,0,2,2,1,0,0.2500,4.400,20
19,3.3079,3,2,2,0,1,0.2500,0.970,40
1,0.0000,100,3,2,0,0,0.0000,0.000,16
1,0.0000,100,3,2,0,0,0.0000,0.000,26
1,0.0000,100,1,2,0,0,0.0000,0.000,35
2,0.0808,99,1,0,0,0,0.0000,0.020,16
1,0.0000,100,3,2,0,0,0.0000,0.000,12
1,0.0000,100,3,2,0,0,0.0000,0.000,31
1,0.0000,100,3,1,0,0,0.0000,0.000,32
48,4.9871,1,2,2,1,1,0.5000,1.130,45
1,0.0000,100,1,0,0,0,0.0000,0.000,16
7,1.3940,73,3,2,1,0,0.2000,0.330,21
1,0.0000,100,2,1,0,0,0.0000,0.000,56
16,3.5992,22,2,2,1,0,0.2500,1.380,26
1,0.0000,100,1,0,0,0,0.0000,0.000,15
1,0.0000,100,1,2,0,0,0.0000,0.000,16
1,0.0000,100,3,0,0,0,0.0000,0.000,44
1,0.0000,100,3,2,0,0,0.0000,0.000,13
1,0.0000,100,1,1,0,0,0.0000,0.000,30
1,0.0000,100,2,0,0,0,0.0000,0.000,26
1,0.0000,100,2,1,0,0,0.0000,0.000,17
1,0.0000,100,3,0,0,0,0.0000,0.000,24
1,0.0000,100,2,1,0,0,0.0000,0.000,14
46,4.8726,0,3,2,0,1,0.2000,1.000,22
17,2.1444,66,2,0,2,0,1.0000,0.480,48
98,6.6039,0,3,2,1,0,0.2000,4.380,34
1,0.0000,100,2,2,0,0,0.0000,0.000,39
1,0.0000,100,2,2,0,0,0.0000,0.000,79
5,2.2354,34,1,2,1,0,0.3333,0.660,74
1,0.0000,100,1,1,0,0,0.0000,0.000,17
1,0.0000,100,1,1,0,0,0.0000,0.000,83
2,0.9815,42,1,0,1,0,1.0000,0.580,23
40,4.1757,0,2,0,2,0,1.0000,1.810,54
1,0.0000,0,2,0,0,0,0.0000,4.000,44
1,0.0000,100,3,2,0,0,0.0000,0.000,29
1,0.0000,100,2,0,0,0,0.0000,0.000,29
100,6.6439,0,1,2,1,1,0.6667,4.740,58
1,0.0000,100,2,0,0,0,0.0000,0.000,12
83,5.9290,17,1,2,1,0,0.3333,4.810,22
65,4.7827,36,1,1,1,1,1.0000,3.760,33
6,0.4625,94,2,2,0,0,0.0000,0.060,57
1,0.0000,100,2,1,0,0,0.0000,0.000,59
1,0.0000,0,2,1,0,0,0.0000,2.000,20
1,0.0000,100,1,0,0,0,0.0000,0.000,19
1,0.0000,100,3,0,0,0,0.0000,0.000,48
5,0.8161,0,2,0,1,0,0.5000,4.160,18
1,0.0000,100,3,1,0,0,0.0000,0.000,30
1,0.0000,100,1,0,0,0,0.0000,0.000,33
1,0.0000,100,1,1,0,0,0.0000,0.000,48
1,0.0000,100,2,2,0,0,0.0000,0.000,12
1,0.0000,100,3,0,0,0,0.0000,0.000,17
1,0.0000,100,3,2,0,0,0.0000,0.000,17
1,0.0000,100,1,1,0,0,0.0000,0.000,14
1,0.0000,100,2,1,0,0,0.0000,0.000,25
1,0.0000,100,3,0,0,0,0.0000,0.000,21
14,1.4388,80,3,1,2,0,0.5000,0.290,47
1,0.0000,100,3,1,0,0,0.0000,0.000,65
24,3.9468,6,2,0,1,0,0.5000,1.920,17
1,0.0000,100,1,0,0,0,0.0000,0.000,45
2,0.2864,5,2,0,1,0,0.5000,3.800,29
1,0.0000,100,3,2,0,0,0.0000,0.000,24
2,0.6343,16,3,0,1,0,0.3333,0.840,81
36,3.6826,35,1,2,1,0,0.3333,0.950,14
1,0.0000,100,1,1,0,0,0.0000,0.000,18
1,0.0000,100,1,0,0,0,0.0000,0.000,25
10,3.0141,16,1,2,1,0,0.3333,1.240,12
1,0.0000,100,1,0,0,0,0.0000,0.000,52
1,0.0000,100,3,2,0,0,0.0000,0.000,23
1,0.0000,100,1,0,0,0,0.0000,0.000,41
1,0.0000,100,2,0,0,0,0.0000,0.000,26
1,0.0000,100,2,1,0,0,0.0000,0.000,42
98,6.6039,0,1,0,1,0,1.0000,4.380,37
1,0.0000,100,3,1,0,0,0.0000,0.000,31
26,3.5347,38,3,2,0,1,0.2000,0.620,21
1,0.0000,100,2,0,0,0,0.0000,0.000,87
1,0.0000,100,3,2,0,0,0.0000,0.000,25
1,0.0000,100,2,1,0,0,0.0000,0.000,19
1,0.0000,100,1,1,0,0,0.0000,0.000,49
16,3.5308,29,2,0,1,0,0.5000,1.310,22
46,4.8726,0,2,1,0,1,0.3333,1.000,34
1,0.0000,100,3,0,0,0,0.0000,0.000,21
1,0.0000,100,3,2,0,0,0.0000,0.000,24
1,0.0000,100,3,2,0,0,0.0000,0.000,39
1,0.0000,100,2,0,0,0,0.0000,0.000,14
1,0.0000,100,3,2,0,0,0.0000,0.000,25
1,0.0000,0,2,2,0,0,0.0000,3.000,34
1,0.0000,100,2,0,0,0,0.0000,0.000,14
1,0.0000,100,1,0,0,0,0.0000,0.000,14
2,0.8113,75,3,0,1,0,0.3333,0.250,23
1,0.0000,100,1,2,0,0,0.0000,0.000,51
1,0.0000,100,1,0,0,0,0.0000,0.000,15
81,6.1802,1,1,2,1,2,1.0000,1.850,35
98,6.6039,0,1,2,1,0,0.3333,4.380,20
1,0.0000,100,3,2,0,0,0.0000,0.000,14
29,3.3180,38,3,2,1,0,0.2000,0.900,16
2,0.9341,65,3,0,1,0,0.3333,0.350,18
3,0.1614,98,1,0,0,0,0.0000,0.020,23
1,0.0000,100,2,1,0,0,0.0000,0.000,35
1,0.0000,100,2,2,0,0,0.0000,0.000,19
1,0.0000,100,2,0,0,0,0.0000,0.000,39
1,0.0000,0,3,0,0,0,0.0000,1.000,12
73,5.2978,28,1,0,1,0,1.0000,37.240,31
3,0.9587,78,1,2,1,0,0.3333,0.220,23
1,0.0000,0,2,0,0,0,0.0000,1.000,20
1,0.0000,100,3,0,0,0,0.0000,0.000,48
3,0.1614,98,3,2,1,0,0.2000,0.020,19
1,0.0000,100,2,1,0,0,0.0000,0.000,32
98,6.6039,0,1,0,1,0,1.0000,5.320,15
1,0.0000,100,3,1,0,0,0.0000,0.000,87
1,0.0000,100,1,2,0,0,0.0000,0.000,13
1,0.0000,0,2,0,0,0,0.0000,1.000,17
4,0.4025,94,3,2,1,0,0.2000,0.090,15
1,0.0000,100,2,1,0,0,0.0000,0.000,22
1,0.0000,100,1,1,0,0,0.0000,0.000,18
1,0.0000,100,1,2,0,0,0.0000,0.000,30
1,0.0000,0,2,0,0,0,0.0000,4.000,18
3,1.4076,57,2,2,0,1,0.2500,0.430,12
89,6.3517,0,1,2,1,0,0.3333,3.600,17
1,0.0000,100,2,1,0,0,0.0000,0.000,20
1,0.0000,100,1,2,0,0,0.0000,0.000,14
98,6.5963,1,2,0,2,0,1.0000,4.620,21
1,0.0000,100,2,2,0,0,0.0000,0.000,16
1,0.0000,100,3,0,0,0,0.0000,0.000,16
3,0.1614,98,2,2,1,0,0.2500,0.020,41
93,6.4763,4,2,0,1,0,0.5000,15.560,17
1,0.0000,100,1,1,0,0,0.0000,0.000,39
1,0.0000,100,3,1,0,0,0.0000,0.000,14
69,5.4939,21,1,1,1,0,0.5000,1.390,32
63,4.6964,37,3,0,1,0,0.3333,3.090,17
1,0.0000,100,3,2,0,0,0.0000,0.000,16
18,3.2727,0,3,2,1,0,0.2000,1.920,16
1,0.0000,100,1,2,0,0,0.0000,0.000,20
1,0.0000,100,2,1,0,0,0.0000,0.000,26
1,0.0000,100,1,2,0,0,0.0000,0.000,18
1,0.0000,100,2,1,0,0,0.0000,0.000,42
92,6.4212,6,2,0,1,0,0.5000,15.520,33
1,0.0000,100,2,1,0,0,0.0000,0.000,14
1,0.0000,100,2,2,0,0,0.0000,0.000,12
1,0.0000,100,2,0,0,0,0.0000,0.000,21
1,0.0000,100,1,2,0,0,0.0000,0.000,14
1,0.0000,100,2,0,0,0,0.0000,0.000,67
1,0.0000,100,1,2,0,0,0.0000,0.000,21
1,0.0000,100,3,1,0,0,0.0000,0.000,21
1,0.0000,100,3,0,0,0,0.0000,0.000,19
1,0.0000,100,1,2,0,0,0.0000,0.000,43
18,2.8220,48,3,2,0,1,0.2000,0.520,89
1,0.0000,100,1,0,0,0,0.0000,0.000,16
1,0.0000,0,3,0,0,0,0.0000,1.000,50
15,2.7159,44,2,0,1,0,0.5000,0.740,14
1,0.0000,100,2,0,0,0,0.0000,0.000,21
1,0.0000,100,2,1,0,0,0.0000,0.000,15
1,0.0000,100,1,2,0,0,0.0000,0.000,25
1,0.0000,100,1,1,0,0,0.0000,0.000,27
1,0.0000,100,3,2,0,0,0.0000,0.000,20
2,0.2423,96,2,2,0,0,0.0000,0.040,42
4,0.5146,92,2,1,1,1,0.6667,0.080,12
1,0.0000,100,1,2,0,0,0.0000,0.000,43
4,0.8988,80,1,2,0,1,0.3333,0.200,15
36,3.8834,39,2,2,1,0,0.2500,0.990,20
5,0.9507,84,3,2,0,1,0.2000,0.160,14
1,0.0000,0,1,2,0,0,0.0000,1.000,41
1,0.0000,100,3,2,0,0,0.0000,0.000,16
1,0.0000,100,2,1,0,0,0.0000,0.000,15
1,0.0000,100,3,0,0,0,0.0000,0.000,74
1,0.0000,100,1,0,0,0,0.0000,0.000,13
63,5.7625,0,3,2,1,1,0.4000,3.300,39
1,0.0000,100,1,1,0,0,0.0000,0.000,25
1,0.0000,100,3,2,0,0,0.0000,0.000,13
1,0.0000,100,3,2,0,0,0.0000,0.000,48
1,0.0000,100,3,1,0,0,0.0000,0.000,14
100,6.6439,0,2,2,1,1,0.5000,5.220,79
2,0.9248,34,2,0,1,0,0.5000,0.660,20
1,0.0000,100,2,0,0,0,0.0000,0.000,26
98,6.6039,0,3,0,1,0,0.3333,4.380,48
14,3.4196,25,3,2,1,1,0.4000,1.200,51
1,0.0000,100,1,2,0,0,0.0000,0.000,19
4,0.8051,86,1,2,0,1,0.3333,0.140,23
10,2.4582,42,3,2,1,0,0.2000,0.710,43
1,0.0000,100,1,1,0,0,0.0000,0.000,22
85,6.2110,0,3,0,1,0,0.3333,3.380,17
1,0.0000,0,3,0,0,0,0.0000,1.000,17
77,5.6228,22,1,1,1,0,0.5000,2.900,24
38,4.3406,19,1,1,0,1,0.5000,0.810,48
16,3.6656,17,3,1,1,0,0.2500,1.480,38
1,0.0000,100,2,1,0,0,0.0000,0.000,24
1,0.0000,0,3,0,0,0,0.0000,1.000,15
2,0.1414,98,3,2,0,0,0.0000,0.020,22
1,0.0000,100,3,2,0,0,0.0000,0.000,27
1,0.0000,100,2,0,0,0,0.0000,0.000,68
1,0.0000,100,1,1,0,0,0.0000,0.000,24
19,3.3298,0,2,2,0,1,0.2500,1.000,20
10,1.0608,85,1,0,1,0,1.0000,0.170,54
1,0.0000,100,2,2,0,0,0.0000,0.000,22
5,2.1247,38,3,2,0,1,0.2000,0.710,34
5,0.5857,91,3,2,0,1,0.2000,0.090,13
1,0.0000,0,2,1,0,0,0.0000,5.000,29
46,4.8726,0,1,1,0,1,0.5000,1.000,54
1,0.0000,100,2,2,0,0,0.0000,0.000,18
1,0.0000,100,2,2,0,0,0.0000,0.000,39
6,0.6812,90,1,2,0,0,0.0000,0.100,18
1,0.0000,100,2,1,0,0,0.0000,0.000,20
10,1.2335,81,3,1,0,1,0.2500,0.190,82
1,0.0000,100,2,1,0,0,0.0000,0.000,28
1,0.0000,100,1,1,0,0,0.0000,0.000,19
1,0.0000,100,1,1,0,0,0.0000,0.000,20
18,2.0842,68,1,0,1,0,1.0000,0.400,19
98,6.6039,0,1,0,1,0,1.0000,4.380,23
53,5.4243,0,2,2,1,1,0.5000,1.510,12
1,0.0000,100,1,2,0,0,0.0000,0.000,31
2,0.8415,73,2,0,1,0,0.5000,0.270,65
1,0.0000,100,2,0,0,0,0.0000,0.000,28
1,0.0000,0,3,2,0,0,0.0000,3.000,26
62,5.4479,10,3,0,2,0,0.6667,1.930,31
1,0.0000,0,2,0,0,0,0.0000,2.000,49
1,0.0000,100,1,2,0,0,0.0000,0.000,17
46,4.8726,0,2,2,0,1,0.2500,1.000,17
1,0.0000,100,1,0,0,0,0.0000,0.000,34
2,0.1414,98,2,0,0,0,0.0000,0.020,17
1,0.0000,100,1,0,0,0,0.0000,0.000,21
1,0.0000,100,1,0,0,0,0.0000,0.000,21
1,0.0000,100,1,2,0,0,0.0000,0.000,21
7,1.1574,81,2,1,0,1,0.3333,0.380,15
16,2.9914,2,3,1,0,1,0.2500,0.980,24
92,6.4563,4,1,0,1,0,1.0000,4.530,18
46,4.8726,0,1,2,0,1,0.3333,1.000,27
1,0.0000,100,1,1,0,0,0.0000,0.000,14
1,0.0000,100,2,2,0,0,0.0000,0.000,19
1,0.0000,100,3,2,0,0,0.0000,0.000,128
2,0.8813,0,3,0,1,0,0.3333,1.700,28
1,0.0000,100,3,2,0,0,0.0000,0.000,15
1,0.0000,100,3,0,0,0,0.0000,0.000,30
1,0.0000,100,1,0,0,0,0.0000,0.000,30
1,0.0000,100,2,1,0,0,0.0000,0.000,17
2,0.1414,98,1,1,0,0,0.0000,0.020,27
98,6.6039,0,2,0,1,0,0.5000,4.380,14
40,4.8321,0,1,2,0,1,0.3333,1.000,12
1,0.0000,100,2,0,0,0,0.0000,0.000,40
1,0.0000,100,1,0,0,0,0.0000,0.000,15
5,1.5857,66,1,1,0,1,0.5000,0.340,18
1,0.0000,100,2,1,0,0,0.0000,0.000,19
2,0.9248,34,2,2,0,1,0.2500,1.320,29
1,0.0000,100,2,2,0,0,0.0000,0.000,13
1,0.0000,100,3,1,0,0,0.0000,0.000,35
1,0.0000,100,1,2,0,0,0.0000,0.000,15
4,1.6801,55,1,1,1,1,1.0000,0.450,24
1,0.0000,100,2,1,0,0,0.0000,0.000,13
1,0.0000,100,3,2,0,0,0.0000,0.000,26
5,1.4757,68,3,1,1,0,0.2500,0.320,27
1,0.0000,100,1,2,0,0,0.0000,0.000,60
2,0.5842,86,1,2,0,1,0.3333,0.140,44
4,0.9315,81,3,0,2,0,0.6667,0.300,60
1,0.0000,100,2,0,0,0,0.0000,0.000,22
9,0.6422,92,2,2,1,0,0.2500,0.300,22
