rule_id	kind	line	operations	tier	status	artifacts	note	rule
zipper-descend:0330	rule	940	PatchChildOp,terminal	mixed	proved-bounded	zipper_patch_child_terminal_equiv,zipper_patch_child_hit_equiv,zipper_patch_child_miss_equiv,zipper_patch_child_identity_equiv,zipper_context_graft_materialization,patch_child_hit_a,patch_child_hit_b,patch_child_miss_b,patch_child_miss_a,patch_child_identity_a,patch_child_identity_b,patch_child_terminal_preserved,patch_child_materialization_a,zipper_base_terminal_equiv,zipper_union_terminal_equiv,zipper_intersection_terminal_equiv,zipper_diff_terminal_equiv,set_terminal_product,set_terminal_wrap,set_terminal_unwrap,set_terminal_head_empty,set_terminal_nonempty_paths_empty,set_terminal_prefix_closure_empty,set_terminal_prefix_closure_below,set_terminal_suffix_closure_empty	mixed FOL plus bounded evidence; weakest proof tier is bounded	(rule ((= z (PatchChildOp parent item replacement)) (terminal parent)) ((terminal z)))
zipper-descend:0331	rule	943	EmptyZ,empty-focus	FOL	proved-unbounded	zipper_emptyz_empty_focus_fo,zipper_emptyz_nonterminal_fo,zipper_keyset_emptyz_fo	mapped to first-order proof artifact(s)	(rule ((= z (EmptyZ))) ((empty-focus z)))
zipper-descend:0332	rule	945	TrieZ,empty-focus	FOL	proved-unbounded	zipper_base_terminal_equiv,zipper_base_child_equiv	mapped to first-order proof artifact(s)	(rule ((= z (TrieZ (Empty)))) ((empty-focus z)))
zipper-descend:0333	rule	947	TrieZ,empty-focus	FOL	proved-unbounded	zipper_base_terminal_equiv,zipper_base_child_equiv	mapped to first-order proof artifact(s)	(rule ((= z (TrieZ (Union a b))) (empty-focus (TrieZ a)) (empty-focus (TrieZ b))) ((empty-focus z)))
zipper-descend:0334	rule	949	MemoZ,empty-focus	FOL	proved-unbounded	zipper_memo_materialization_equiv,zipper_memo_terminal_equiv,zipper_memo_child_equiv	mapped to first-order proof artifact(s)	(rule ((= z (MemoZ a)) (empty-focus a)) ((empty-focus z)))
zipper-descend:0335	rule	951	UnionOp,empty-focus	mixed	proved-bounded	zipper_union_terminal_equiv,zipper_union_child_equiv,set_child_union_fo,set_union_idempotent_fo,set_union_associative_fo,child_union_a,child_union_b,child_same_head_union_a,child_same_head_union_b,union_idempotent,union_associative	mixed FOL plus bounded evidence; weakest proof tier is bounded	(rule ((= z (UnionOp a b)) (empty-focus a) (empty-focus b)) ((empty-focus z)))
zipper-descend:0336	rule	953	JoinAllOp3,empty-focus	mixed	proved-bounded	zipper_union_terminal_equiv,zipper_union_child_equiv,set_child_union_fo,child_union_a,child_union_b	mixed FOL plus bounded evidence; weakest proof tier is bounded	(rule ((= z (JoinAllOp3 a b c)) (empty-focus a) (empty-focus b) (empty-focus c)) ((empty-focus z)))
zipper-descend:0337	rule	955	IntersectionOp,empty-focus	mixed	proved-bounded	zipper_intersection_terminal_equiv,zipper_intersection_child_equiv,set_child_intersection_fo,set_intersection_idempotent_fo,set_intersection_associative_fo,child_intersection_a,child_intersection_b,intersection_associative	mixed FOL plus bounded evidence; weakest proof tier is bounded	(rule ((= z (IntersectionOp a b)) (empty-focus a)) ((empty-focus z)))
zipper-descend:0338	rule	957	IntersectionOp,empty-focus	mixed	proved-bounded	zipper_intersection_terminal_equiv,zipper_intersection_child_equiv,set_child_intersection_fo,set_intersection_idempotent_fo,set_intersection_associative_fo,child_intersection_a,child_intersection_b,intersection_associative	mixed FOL plus bounded evidence; weakest proof tier is bounded	(rule ((= z (IntersectionOp a b)) (empty-focus b)) ((empty-focus z)))
zipper-descend:0339	rule	959	MeetAllOp3,empty-focus	mixed	proved-bounded	zipper_intersection_terminal_equiv,zipper_intersection_child_equiv,child_intersection_a,child_intersection_b	mixed FOL plus bounded evidence; weakest proof tier is bounded	(rule ((= z (MeetAllOp3 a b c)) (empty-focus a)) ((empty-focus z)))
zipper-descend:0340	rule	961	MeetAllOp3,empty-focus	mixed	proved-bounded	zipper_intersection_terminal_equiv,zipper_intersection_child_equiv,child_intersection_a,child_intersection_b	mixed FOL plus bounded evidence; weakest proof tier is bounded	(rule ((= z (MeetAllOp3 a b c)) (empty-focus b)) ((empty-focus z)))
zipper-descend:0341	rule	963	MeetAllOp3,empty-focus	mixed	proved-bounded	zipper_intersection_terminal_equiv,zipper_intersection_child_equiv,child_intersection_a,child_intersection_b	mixed FOL plus bounded evidence; weakest proof tier is bounded	(rule ((= z (MeetAllOp3 a b c)) (empty-focus c)) ((empty-focus z)))
zipper-descend:0342	rule	965	DiffOp,TrieZ,empty-focus	mixed	proved-bounded	zipper_diff_terminal_equiv,zipper_diff_child_equiv,set_child_diff_fo,set_diff_self_empty_fo,set_diff_union_rhs_fo,child_diff_a,child_diff_b,diff_self_empty,diff_union_rhs,zipper_base_terminal_equiv,zipper_base_child_equiv	mixed FOL plus bounded evidence; weakest proof tier is bounded	(rule ((= z (DiffOp (TrieZ (Singleton (Eps))) (TrieZ (Singleton (Eps)))))) ((empty-focus z)))
zipper-descend:0343	rule	967	DiffOp,empty-focus	mixed	proved-bounded	zipper_diff_terminal_equiv,zipper_diff_child_equiv,set_child_diff_fo,set_diff_self_empty_fo,set_diff_union_rhs_fo,child_diff_a,child_diff_b,diff_self_empty,diff_union_rhs	mixed FOL plus bounded evidence; weakest proof tier is bounded	(rule ((= z (DiffOp a b)) (empty-focus a)) ((empty-focus z)))
zipper-descend:0344	rule	969	RestrictionOp,empty-focus	mixed	proved-bounded	eager_restriction_set_equiv,zipper_restriction_materialization_equiv,arbitrary_zipper_restriction_set_equiv,set_child_restriction_derivative,child_restriction_a,child_restriction_b,restriction_epsilon_identity,restriction_empty_prefixes	mixed FOL plus bounded evidence; weakest proof tier is bounded	(rule ((= z (RestrictionOp src prefixes)) (empty-focus src)) ((empty-focus z)))
zipper-descend:0345	rule	971	RestrictionOp,empty-focus	mixed	proved-bounded	eager_restriction_set_equiv,zipper_restriction_materialization_equiv,arbitrary_zipper_restriction_set_equiv,set_child_restriction_derivative,child_restriction_a,child_restriction_b,restriction_epsilon_identity,restriction_empty_prefixes	mixed FOL plus bounded evidence; weakest proof tier is bounded	(rule ((= z (RestrictionOp src prefixes)) (empty-focus prefixes)) ((empty-focus z)))
zipper-descend:0346	rule	973	DiffOp,RestrictionOp,RaffinationOp,empty-focus	mixed	proved-bounded	zipper_diff_terminal_equiv,zipper_diff_child_equiv,set_child_diff_fo,set_diff_self_empty_fo,set_diff_union_rhs_fo,child_diff_a,child_diff_b,diff_self_empty,diff_union_rhs,eager_restriction_set_equiv,zipper_restriction_materialization_equiv,arbitrary_zipper_restriction_set_equiv,set_child_restriction_derivative,child_restriction_a,child_restriction_b,restriction_epsilon_identity,restriction_empty_prefixes,eager_raffination_set_equiv,zipper_raffination_materialization_equiv,arbitrary_zipper_raffination_set_equiv,set_child_raffination_derivative,set_restriction_raffination_partition_fo,set_restriction_raffination_disjoint_fo,restriction_raffination_partition,restriction_raffination_disjoint	mixed FOL plus bounded evidence; weakest proof tier is bounded	(rule ((= z (RaffinationOp src prefixes)) (empty-focus (DiffOp src (RestrictionOp src prefixes)))) ((empty-focus z)))
zipper-descend:0347	rule	975	ConcatOp,empty-focus	mixed	proved-bounded	eager_product_set_equiv,zipper_product_materialization_equiv,arbitrary_zipper_product_set_equiv,set_child_product_derivative,set_terminal_product,child_product_a,child_product_b,product_epsilon_left,product_epsilon_right,head_product	mixed FOL plus bounded evidence; weakest proof tier is bounded	(rule ((= z (ConcatOp left right)) (empty-focus left)) ((empty-focus z)))
zipper-descend:0348	rule	977	ConcatOp,empty-focus	mixed	proved-bounded	eager_product_set_equiv,zipper_product_materialization_equiv,arbitrary_zipper_product_set_equiv,set_child_product_derivative,set_terminal_product,child_product_a,child_product_b,product_epsilon_left,product_epsilon_right,head_product	mixed FOL plus bounded evidence; weakest proof tier is bounded	(rule ((= z (ConcatOp left right)) (empty-focus right)) ((empty-focus z)))
zipper-descend:0349	rule	979	WrapOp,empty-focus	mixed	proved-bounded	eager_wrap_set_equiv,zipper_wrap_materialization_equiv,arbitrary_zipper_wrap_set_equiv,set_child_wrap_hit,set_terminal_wrap,wrap_unwrap_left_inverse_a,wrap_unwrap_left_inverse_b,wrap_unwrap_left_inverse_ab,wrap_unwrap_restriction_a,wrap_unwrap_restriction_b	mixed FOL plus bounded evidence; weakest proof tier is bounded	(rule ((= z (WrapOp src p)) (empty-focus src)) ((empty-focus z)))
zipper-descend:0350	rule	981	UnwrapOp,empty-focus	mixed	proved-bounded	eager_unwrap_set_equiv,zipper_unwrap_materialization_equiv,arbitrary_zipper_unwrap_set_equiv,set_child_unwrap_singleton,set_terminal_unwrap,wrap_unwrap_left_inverse_a,wrap_unwrap_left_inverse_b,wrap_unwrap_left_inverse_ab,unwrap_union	mixed FOL plus bounded evidence; weakest proof tier is bounded	(rule ((= z (UnwrapOp src (Eps))) (empty-focus src)) ((empty-focus z)))
zipper-descend:0351	rule	983	UnwrapOp,Child,empty-focus	mixed	proved-bounded	eager_unwrap_set_equiv,zipper_unwrap_materialization_equiv,arbitrary_zipper_unwrap_set_equiv,set_child_unwrap_singleton,set_terminal_unwrap,wrap_unwrap_left_inverse_a,wrap_unwrap_left_inverse_b,wrap_unwrap_left_inverse_ab,unwrap_union,zipper_base_child_equiv,child_empty_a,child_empty_b,child_epsilon_a,child_epsilon_b,child_singleton_hit_a,child_singleton_hit_b,child_singleton_miss_a_b,child_singleton_miss_b_a,child_concat_hit_a,child_concat_hit_b,child_concat_miss_a_b,child_concat_miss_b_a,child_union_a,child_union_b,set_child_union_fo,child_same_head_union_a,child_same_head_union_b,child_intersection_a,child_intersection_b,child_diff_a,child_diff_b,set_child_product_derivative,set_child_restriction_derivative,set_child_raffination_derivative,set_child_wrap_hit,set_child_head,set_child_nonempty_paths,set_child_prefix_closure,set_child_prefix_closure_below,set_child_suffix_closure_derivative,set_child_tails_closure_derivative	mixed FOL plus bounded evidence; weakest proof tier is bounded	(rule ((= z (UnwrapOp src (Item item))) (empty-focus (Child item src))) ((empty-focus z)))
zipper-descend:0352	rule	985	UnwrapOp,Child,empty-focus	mixed	proved-bounded	eager_unwrap_set_equiv,zipper_unwrap_materialization_equiv,arbitrary_zipper_unwrap_set_equiv,set_child_unwrap_singleton,set_terminal_unwrap,wrap_unwrap_left_inverse_a,wrap_unwrap_left_inverse_b,wrap_unwrap_left_inverse_ab,unwrap_union,zipper_base_child_equiv,child_empty_a,child_empty_b,child_epsilon_a,child_epsilon_b,child_singleton_hit_a,child_singleton_hit_b,child_singleton_miss_a_b,child_singleton_miss_b_a,child_concat_hit_a,child_concat_hit_b,child_concat_miss_a_b,child_concat_miss_b_a,child_union_a,child_union_b,set_child_union_fo,child_same_head_union_a,child_same_head_union_b,child_intersection_a,child_intersection_b,child_diff_a,child_diff_b,set_child_product_derivative,set_child_restriction_derivative,set_child_raffination_derivative,set_child_wrap_hit,set_child_head,set_child_nonempty_paths,set_child_prefix_closure,set_child_prefix_closure_below,set_child_suffix_closure_derivative,set_child_tails_closure_derivative	mixed FOL plus bounded evidence; weakest proof tier is bounded	(rule ((= z (UnwrapOp src (Concat (Item item) rest))) (empty-focus (UnwrapOp (Child item src) rest))) ((empty-focus z)))
zipper-descend:0353	rule	987	NonEmptyOp,EmptyZ,empty-focus	mixed	proved-bounded	eager_nonempty_paths_set_equiv,zipper_nonempty_paths_materialization_equiv,arbitrary_zipper_nonempty_paths_set_equiv,set_child_nonempty_paths,set_terminal_nonempty_paths_empty,nonempty_empty,nonempty_epsilon_empty,nonempty_idempotent,nonempty_subset,nonempty_union,nonempty_child_a,nonempty_child_b,iteration_reconstruct_nonempty_source,zipper_emptyz_empty_focus_fo,zipper_emptyz_nonterminal_fo,zipper_keyset_emptyz_fo	mixed FOL plus bounded evidence; weakest proof tier is bounded	(rule ((= z (NonEmptyOp (EmptyZ)))) ((empty-focus z)))
zipper-descend:0354	rule	989	NonEmptyOp,TrieZ,empty-focus	mixed	proved-bounded	eager_nonempty_paths_set_equiv,zipper_nonempty_paths_materialization_equiv,arbitrary_zipper_nonempty_paths_set_equiv,set_child_nonempty_paths,set_terminal_nonempty_paths_empty,nonempty_empty,nonempty_epsilon_empty,nonempty_idempotent,nonempty_subset,nonempty_union,nonempty_child_a,nonempty_child_b,iteration_reconstruct_nonempty_source,zipper_base_terminal_equiv,zipper_base_child_equiv	mixed FOL plus bounded evidence; weakest proof tier is bounded	(rule ((= z (NonEmptyOp (TrieZ (Empty))))) ((empty-focus z)))
zipper-descend:0355	rule	991	NonEmptyOp,TrieZ,empty-focus	mixed	proved-bounded	eager_nonempty_paths_set_equiv,zipper_nonempty_paths_materialization_equiv,arbitrary_zipper_nonempty_paths_set_equiv,set_child_nonempty_paths,set_terminal_nonempty_paths_empty,nonempty_empty,nonempty_epsilon_empty,nonempty_idempotent,nonempty_subset,nonempty_union,nonempty_child_a,nonempty_child_b,iteration_reconstruct_nonempty_source,zipper_base_terminal_equiv,zipper_base_child_equiv	mixed FOL plus bounded evidence; weakest proof tier is bounded	(rule ((= z (NonEmptyOp (TrieZ (Singleton (Eps)))))) ((empty-focus z)))
zipper-descend:0356	rule	993	TailsIntersectionOp,tail-frontier,empty-focus	mixed	proved-bounded	eager_tails_intersection_set_equiv,zipper_tails_intersection_materialization_equiv,arbitrary_zipper_tails_intersection_set_equiv,set_tails_intersection_closed_two_head_frontier_fo,set_tails_intersection_closed_frontier_refinement_fo,tails_intersection_two_known_heads,tails-intersection-open:space_optimized_open,frontier_tail_nonempty_has_key_fo,frontier_candidate_tail_frontier_fo,set_child_union_fo,child_same_head_union_a,child_same_head_union_b,child_union_a,child_union_b,child_intersection_a,child_intersection_b,child_diff_a,child_diff_b,child_restriction_a,child_restriction_b,child_product_a,child_product_b,suffix_closure_child_derivative_a,suffix_closure_child_derivative_b	mixed FOL plus bounded evidence; weakest proof tier is bounded	(rule ((= z (TailsIntersectionOp src)) (tail-frontier src item tail) (empty-focus tail)) ((empty-focus z)))
zipper-descend:0357	rule	995	PrefixClosureBelowOp,empty-focus	mixed	proved-bounded	set_child_prefix_closure_below,set_terminal_prefix_closure_below,set_prefix_closure_interior_terminal_fo,prefix_closure_idempotent	mixed FOL plus bounded evidence; weakest proof tier is bounded	(rule ((= z (PrefixClosureBelowOp src)) (empty-focus src)) ((empty-focus z)))
zipper-descend:0358	rule	997	RangeOp,empty-focus	mixed	proved-bounded	set_range_full_sentinel,set_range_empty_one_one,eager_range_set_equiv,zipper_range_materialization_equiv,set_range_subset_fo,zipper_range_full_terminal_equiv,zipper_range_first_terminal_fo,set_range_first_child_terminal_empty_fo,set_range_first_child_selected_sound_fo,set_range_first_child_pruned_fo,set_range_last_child_selected_sound_fo,set_range_last_child_pruned_fo,set_range_drop_last_child_before_last_fo,set_range_drop_last_child_after_last_fo,range_empty_source_first,range_empty_source_last,range_empty_source_drop_last,range_first_wrap_a,range_last_wrap_a,range_drop_last_wrap_a,range_first_wrap_b,range_last_wrap_b,range_drop_last_wrap_b,range_first_wrap_ab,range_last_wrap_ab,range_drop_last_wrap_ab,range_first_subset,range_first_idempotent,range_last_idempotent,range_first_of_last,range_drop_last_of_first_empty,range_nested_first,range_nested_suffix_first,range_nested_suffix_offset,range_nested_last_last,range_positive_same_empty,range_positive_decreasing_empty,range_negative_same_empty,range_negative_decreasing_empty,range_last_subset,range_drop_last_subset,range_negative_window_subset,range_singleton_last_literal,range_singleton_drop_last_literal,range_singleton_negative_window_literal,range_nested_singleton_last_literal,range_item_union_first_literal,range_item_union_last_literal,range_item_union_drop_last_literal,range_drop_last_full_sentinel_literal,range_first_epsilon_literal,range_first_child_border_literal,range_first_child_full_literal,range_prunes_after_upper_border_literal,range_suffix_child_border_literal,range_last_border_literal,range_last_child_border_literal,range_last_prunes_earlier_head_literal,range_drop_last_border_literal,range_drop_last_child_border_literal,range_drop_last_prunes_last_head_literal,range_negative_window_border_literal,range_negative_window_child_border_literal,range_negative_window_prunes_last_head_literal,range_first_without_epsilon_literal,range_first_without_epsilon_child_literal,range_first_without_epsilon_prunes_later_child_literal	mixed FOL plus bounded evidence; weakest proof tier is bounded	(rule ((= z (RangeOp src "1" "1"))) ((empty-focus z)))
